image,xmin,ymin,xmax,ymax,label,confidence
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451469_+37.813887_-122.259335_10_87+VERNON+ST+OAKLAND+Done---Level-1.jpg
",0,188,298,468,0,0.5279754400253296
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452535_+37.823583_-122.249650_10_765+KINGSTON+AV+OAKLAND+Done---Level-2-Required.jpg
",159,233,522,450,0,0.273352712392807
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452558_+37.810384_-122.255131_10_400+PERKINS+ST+OAKLAND+Exempt---engineer's-letter.jpg
",183,0,618,489,0,0.8742910623550415
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451539_+37.800166_-122.241419_10_2416+8TH+AV+OAKLAND+Done---Level-1.jpg
",73,0,478,557,0,0.9874334931373596
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453149_+37.796094_-122.245328_10_1924+9TH+AV+OAKLAND+Incomplete-Evaluation.jpg
",0,73,640,519,0,0.8332141041755676
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452165_+37.824372_-122.249777_10_138+MONTE+CRESTA+AV+OAKLAND+Incomplete-Evaluation.jpg
",294,0,640,500,0,0.4573793113231659
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451641_+37.812971_-122.253287_10_385+PALM+AV+OAKLAND+Incomplete-Evaluation.jpg
",208,218,525,461,0,0.8148882985115051
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452123_+37.825574_-122.251571_10_54+GLEN+AV+OAKLAND+Incomplete-Evaluation.jpg
",62,146,426,476,0,0.31619247794151306
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451584_+37.783499_-122.226931_10_1773+28TH+AV+OAKLAND+Done---Level-1.jpg
",0,312,208,439,0,0.2278687059879303
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451584_+37.783499_-122.226931_10_1773+28TH+AV+OAKLAND+Done---Level-1.jpg
",226,327,341,429,0,0.5916438698768616
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451668_+37.811934_-122.243859_10_765+RAND+AV+OAKLAND+Incomplete-Evaluation.jpg
",392,91,614,446,0,0.11179138720035553
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451668_+37.811934_-122.243859_10_765+RAND+AV+OAKLAND+Incomplete-Evaluation.jpg
",0,102,555,430,0,0.7150346040725708
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452729_+37.780342_-122.227407_10_1534+29TH+AV+OAKLAND+Level-2---Missing-slope.jpg
",424,238,632,431,0,0.38083207607269287
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451317_+37.808570_-122.246284_10_643+BEACON+ST+OAKLAND+Done---Level-1.jpg
",414,195,640,476,0,0.4512665569782257
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451317_+37.808570_-122.246284_10_643+BEACON+ST+OAKLAND+Done---Level-1.jpg
",11,0,407,496,0,0.9322373867034912
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451561_+37.779561_-122.206534_10_2290+HIGH+ST+OAKLAND+Done---Level-1.jpg
",456,312,640,430,0,0.1669541746377945
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451561_+37.779561_-122.206534_10_2290+HIGH+ST+OAKLAND+Done---Level-1.jpg
",253,314,425,422,0,0.3585317134857178
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451561_+37.779561_-122.206534_10_2290+HIGH+ST+OAKLAND+Done---Level-1.jpg
",52,267,246,424,0,0.5069116353988647
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452980_+37.813697_-122.244321_10_827+WARFIELD+AV+OAKLAND+Incomplete-Evaluation.jpg
",1,11,583,477,0,0.9360881447792053
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452355_+37.791586_-122.211597_10_3256+NICOL+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",472,234,640,451,0,0.500397801399231
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452355_+37.791586_-122.211597_10_3256+NICOL+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",51,296,388,459,0,0.7307232022285461
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452794_+37.816720_-122.254075_10_407+VERNON+ST+OAKLAND+Exempt---retrofitted.jpg
",73,135,527,476,0,0.9572911262512207
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452580_+37.819206_-122.252205_10_41+MOSS+AV+OAKLAND+Exempt---engineer's-letter.jpg
",0,205,284,443,0,0.42731398344039917
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452580_+37.819206_-122.252205_10_41+MOSS+AV+OAKLAND+Exempt---engineer's-letter.jpg
",335,173,640,448,0,0.5414679050445557
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451663_+37.778584_-122.207480_10_2218+HIGH+ST+OAKLAND+Incomplete-Evaluation.jpg
",396,321,600,438,0,0.2738817036151886
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451663_+37.778584_-122.207480_10_2218+HIGH+ST+OAKLAND+Incomplete-Evaluation.jpg
",222,329,379,428,0,0.6205350160598755
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451795_+37.813197_-122.292850_10_1611+17TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",5,193,582,469,0,0.8687877058982849
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453173_+37.803737_-122.263124_10_1565+MADISON+ST+OAKLAND+Incomplete-Evaluation.jpg
",214,209,630,421,0,0.17796267569065094
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453173_+37.803737_-122.263124_10_1565+MADISON+ST+OAKLAND+Incomplete-Evaluation.jpg
",20,149,567,481,0,0.9819934964179993
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452143_+37.826880_-122.250173_10_32+LINDA+AV+OAKLAND+Incomplete-Evaluation.jpg
",0,121,637,482,0,0.8377850651741028
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453051_+37.802028_-122.237827_10_927+BAY+VIEW+AV+OAKLAND+Incomplete-Evaluation.jpg
",147,160,341,455,0,0.20361584424972534
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451934_+37.801969_-122.240302_10_2625+IVY+DR+OAKLAND+Incomplete-Evaluation.jpg
",136,28,604,519,0,0.9293622970581055
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451309_+37.806846_-122.272914_10_1605+CLAY+ST+OAKLAND+Done---Level-1.jpg
",368,180,637,480,0,0.19449679553508759
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451309_+37.806846_-122.272914_10_1605+CLAY+ST+OAKLAND+Done---Level-1.jpg
",12,160,157,431,0,0.1966269463300705
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451309_+37.806846_-122.272914_10_1605+CLAY+ST+OAKLAND+Done---Level-1.jpg
",160,88,398,455,0,0.38514989614486694
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451969_+37.826006_-122.248555_10_86+LINDA+AV+OAKLAND+Incomplete-Evaluation.jpg
",166,122,509,432,0,0.6981248259544373
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452970_+37.774042_-122.212122_10_1718+HIGH+ST+OAKLAND+Incomplete-Evaluation.jpg
",33,324,241,429,0,0.32803741097450256
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452970_+37.804501_-122.262549_10_150+17TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",23,0,511,488,0,0.7260925769805908
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452171_+37.816236_-122.253056_10_433+ADAMS+ST+OAKLAND+Incomplete-Evaluation.jpg
",0,287,173,457,0,0.1012643352150917
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452171_+37.816236_-122.253056_10_433+ADAMS+ST+OAKLAND+Incomplete-Evaluation.jpg
",249,96,553,439,0,0.6556034684181213
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452781_+37.829149_-122.262620_10_460+40TH+ST+OAKLAND+Exempt---less-than-5-units.jpg
",2,177,203,439,0,0.22870731353759766
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452781_+37.829149_-122.262620_10_460+40TH+ST+OAKLAND+Exempt---less-than-5-units.jpg
",196,186,596,440,0,0.798701286315918
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451362_+37.812491_-122.256529_10_280+LEE+ST+OAKLAND+Done---Level-1.jpg
",541,183,635,431,0,0.10845065116882324
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451362_+37.812491_-122.256529_10_280+LEE+ST+OAKLAND+Done---Level-1.jpg
",16,118,576,483,0,0.8278640508651733
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452114_+37.803239_-122.215364_10_3723+FRUITVALE+AV+OAKLAND+Incomplete-Evaluation.jpg
",412,219,564,451,0,0.11628400534391403
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452627_+37.776094_-122.218553_10_1544+38TH+AV+OAKLAND+Exempt---no-large-openings.jpg
",231,320,426,457,0,0.25084105134010315
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452541_+37.812338_-122.255097_10_314+PERKINS+ST+OAKLAND+Exempt---engineer's-letter.jpg
",101,83,565,466,0,0.9541860222816467
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451392_+37.783601_-122.226834_10_1783+28TH+AV+OAKLAND+Done---Level-1.jpg
",0,322,220,458,0,0.1285552680492401
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451392_+37.783601_-122.226834_10_1783+28TH+AV+OAKLAND+Done---Level-1.jpg
",233,324,359,432,0,0.7823523879051208
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452417_+37.797823_-122.229457_10_1907+E+30TH+ST+OAKLAND+Done---Level-2-Required.jpg
",0,136,617,488,0,0.9546863436698914
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451634_+37.843950_-122.279409_10_996+60TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",64,296,344,441,0,0.7094374895095825
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451466_+37.813483_-122.244671_10_486+MANDANA+BL+OAKLAND+Done---Level-1.jpg
",223,171,454,445,0,0.8066555857658386
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451411_+37.805248_-122.249026_10_420+MERRITT+AV+OAKLAND+Done---Level-1.jpg
",123,161,420,466,0,0.3300217390060425
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451345_+37.802844_-122.235031_10_1074+E+33RD+ST+OAKLAND+Done---Level-1.jpg
",455,156,640,506,0,0.29817697405815125
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451345_+37.802844_-122.235031_10_1074+E+33RD+ST+OAKLAND+Done---Level-1.jpg
",12,220,413,462,0,0.5755910277366638
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452984_+37.817961_-122.253856_10_447+ORANGE+ST+OAKLAND+Incomplete-Evaluation.jpg
",2,139,640,463,0,0.872853696346283
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452511_+37.813956_-122.245518_10_466+MANDANA+BL+OAKLAND+Done---Level-2-Required.jpg
",77,73,640,467,0,0.885231614112854
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452339_+37.815112_-122.253701_10_263+EUCLID+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",460,236,640,510,0,0.13477855920791626
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452339_+37.815112_-122.253701_10_263+EUCLID+AV+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",21,201,462,479,0,0.45531126856803894
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452691_+37.782477_-122.230771_10_2633+E+16TH+ST+OAKLAND+Level-1---missing-data.jpg
",241,264,488,429,0,0.3569849729537964
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452691_+37.782477_-122.230771_10_2633+E+16TH+ST+OAKLAND+Level-1---missing-data.jpg
",2,188,207,422,0,0.49633532762527466
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452750_+37.809586_-122.257390_10_465+LEE+ST+OAKLAND+Level-2---Missing-slope.jpg
",3,211,155,459,0,0.10105076432228088
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452750_+37.809586_-122.257390_10_465+LEE+ST+OAKLAND+Level-2---Missing-slope.jpg
",243,67,626,485,0,0.4195096492767334
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451463_+37.810193_-122.255904_10_415+PERKINS+ST+OAKLAND+Done---Level-1.jpg
",57,0,640,541,0,0.9914346933364868
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452678_+37.807561_-122.247539_10_535+MERRITT+AV+OAKLAND+Level-1---missing-data.jpg
",39,202,361,452,0,0.6188257932662964
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452678_+37.807561_-122.247539_10_535+MERRITT+AV+OAKLAND+Level-1---missing-data.jpg
",372,242,639,447,0,0.6938210725784302
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453025_+37.778750_-122.225838_10_1479+FRUITVALE+AV+OAKLAND+Incomplete-Evaluation.jpg
",104,4,640,527,0,0.7677722573280334
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452110_+37.816072_-122.253435_10_415+ADAMS+ST+OAKLAND+Incomplete-Evaluation.jpg
",316,240,559,408,0,0.7458766102790833
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451673_+37.802122_-122.263257_10_1448+MADISON+ST+OAKLAND+Incomplete-Evaluation.jpg
",37,36,516,458,0,0.8633669018745422
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451384_+37.847682_-122.260468_10_6116+TELEGRAPH+AV+OAKLAND+Done---Level-1.jpg
",186,127,620,476,0,0.6281531453132629
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452470_+37.816824_-122.254608_10_400+ORANGE+ST+OAKLAND+Done---Level-2-Required.jpg
",157,152,575,453,0,0.7949780225753784
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452107_+37.751629_-122.163867_10_9326+BANCROFT+AV+OAKLAND+Incomplete-Evaluation.jpg
",50,257,627,433,0,0.8726393580436707
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452803_+37.825872_-122.260041_10_3764+SHAFTER+AV+OAKLAND+Ask-for-exemption---did-not-review.jpg
",10,248,273,466,0,0.43514207005500793
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452803_+37.825872_-122.260041_10_3764+SHAFTER+AV+OAKLAND+Ask-for-exemption---did-not-review.jpg
",308,81,636,472,0,0.9017701148986816
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452118_+37.796094_-122.245328_10_1924+9TH+AV+OAKLAND+Incomplete-Evaluation.jpg
",0,73,640,519,0,0.8332141041755676
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451494_+37.804788_-122.264556_10_245+17TH+ST+OAKLAND+Done---Level-1.jpg
",0,32,605,443,0,0.872302234172821
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451522_+37.760386_-122.168995_10_2268+82ND+AV+OAKLAND+Done---Level-1.jpg
",0,321,137,423,0,0.15651708841323853
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451522_+37.760386_-122.168995_10_2268+82ND+AV+OAKLAND+Done---Level-1.jpg
",130,322,262,417,0,0.3267175257205963
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451522_+37.760386_-122.168995_10_2268+82ND+AV+OAKLAND+Done---Level-1.jpg
",266,316,463,417,0,0.6664973497390747
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452336_+37.810285_-122.281116_10_1608+MYRTLE+ST+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",0,184,164,481,0,0.1811661273241043
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452336_+37.810285_-122.281116_10_1608+MYRTLE+ST+OAKLAND+Incomplete-Evaluation---Unclaimed.jpg
",235,170,502,460,0,0.8021305799484253
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451432_+37.819395_-122.251453_10_36+MOSS+AV+OAKLAND+Done---Level-1.jpg
",96,148,401,437,0,0.5744602084159851
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452987_+37.827832_-122.256116_10_4020+BROADWAY+OAKLAND+Incomplete-Evaluation.jpg
",265,67,449,464,0,0.22125935554504395
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452987_+37.827832_-122.256116_10_4020+BROADWAY+OAKLAND+Incomplete-Evaluation.jpg
",37,196,246,393,0,0.36132514476776123
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452643_+37.822555_-122.263661_10_3422+ANDOVER+ST+OAKLAND+Exempt---no-large-openings.jpg
",185,141,556,479,0,0.5063731074333191
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452985_+37.819916_-122.252851_10_535+OAKLAND+AV+OAKLAND+Incomplete-Evaluation.jpg
",26,151,455,463,0,0.7577016949653625
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453169_+37.809400_-122.250926_10_420+BURK+ST+OAKLAND+Incomplete-Evaluation.jpg
",0,0,495,562,0,0.15561439096927643
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451300_+37.816952_-122.266478_10_444+28TH+ST+OAKLAND+Done---Level-1.jpg
",292,265,586,450,0,0.49336478114128113
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451740_+37.830545_-122.257860_10_4180+OPAL+ST+OAKLAND+Incomplete-Evaluation.jpg
",152,183,511,464,0,0.60814368724823
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452430_+37.812208_-122.243667_10_539+MANDANA+BL+OAKLAND+Done---Level-2-Required.jpg
",8,201,94,327,0,0.1010802686214447
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452430_+37.812208_-122.243667_10_539+MANDANA+BL+OAKLAND+Done---Level-2-Required.jpg
",236,171,571,423,0,0.7346110343933105
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453110_+37.817639_-122.254992_10_150+PEARL+ST+OAKLAND+Incomplete-Evaluation.jpg
",73,0,640,557,0,0.445425808429718
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451390_+37.849976_-122.264067_10_650+ALCATRAZ+AV+OAKLAND+Done---Level-1.jpg
",155,229,409,456,0,0.6615175008773804
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451792_+37.793495_-122.215201_10_3121+CUTHBERT+AV+OAKLAND+Incomplete-Evaluation.jpg
",0,258,640,473,0,0.8851019740104675
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453179_+37.821433_-122.274192_10_828+31ST+ST+OAKLAND+Incomplete-Evaluation.jpg
",2,286,206,404,0,0.2814885377883911
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453179_+37.821433_-122.274192_10_828+31ST+ST+OAKLAND+Incomplete-Evaluation.jpg
",493,325,633,411,0,0.32253390550613403
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453179_+37.821433_-122.274192_10_828+31ST+ST+OAKLAND+Incomplete-Evaluation.jpg
",237,306,391,391,0,0.4036545157432556
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451741_+37.774059_-122.179361_10_6400+MACARTHUR+BL+OAKLAND+Incomplete-Evaluation.jpg
",48,249,294,444,0,0.4624929428100586
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451741_+37.774059_-122.179361_10_6400+MACARTHUR+BL+OAKLAND+Incomplete-Evaluation.jpg
",326,303,521,480,0,0.5585547685623169
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452631_+37.809270_-122.252996_10_439+BELLEVUE+AV+OAKLAND+Exempt---no-large-openings.jpg
",108,81,383,450,0,0.8235865831375122
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451417_+37.824357_-122.249060_10_779+KINGSTON+AV+OAKLAND+Done---Level-1.jpg
",39,185,249,428,0,0.5469210743904114
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451585_+37.797588_-122.229697_10_2924+14TH+AV+OAKLAND+Done---Level-1.jpg
",0,159,220,327,0,0.2706025540828705
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451585_+37.797588_-122.229697_10_2924+14TH+AV+OAKLAND+Done---Level-1.jpg
",267,176,618,430,0,0.7166849374771118
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453040_+37.840571_-122.257489_10_5311+MILES+AV+OAKLAND+Incomplete-Evaluation.jpg
",414,309,625,440,0,0.1422976702451706
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453040_+37.840571_-122.257489_10_5311+MILES+AV+OAKLAND+Incomplete-Evaluation.jpg
",200,294,417,464,0,0.46601545810699463
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452970_+37.808421_-122.246619_10_627+BEACON+ST+OAKLAND+Incomplete-Evaluation.jpg
",46,184,503,494,0,0.8213983774185181
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453015_+37.776750_-122.205054_10_2225+48TH+AV+OAKLAND+Incomplete-Evaluation.jpg
",0,238,173,416,0,0.1775819957256317
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453015_+37.776750_-122.205054_10_2225+48TH+AV+OAKLAND+Incomplete-Evaluation.jpg
",226,244,457,429,0,0.7073343396186829
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451761_+37.802028_-122.237827_10_927+BAY+VIEW+AV+OAKLAND+Incomplete-Evaluation.jpg
",147,160,341,455,0,0.20361584424972534
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451497_+37.800406_-122.240994_10_2440+8TH+AV+OAKLAND+Done---Level-1.jpg
",0,207,155,453,0,0.3810727894306183
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451497_+37.800406_-122.240994_10_2440+8TH+AV+OAKLAND+Done---Level-1.jpg
",229,6,628,483,0,0.9190389513969421
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451571_+37.822720_-122.249535_10_322+MONTE+VISTA+AV+OAKLAND+Done---Level-1.jpg
",280,159,591,464,0,0.1588629186153412
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452600_+37.802496_-122.264521_10_1434+JACKSON+ST+OAKLAND+Exempt---no-large-openings.jpg
",119,127,615,431,0,0.8658051490783691
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451758_+37.814747_-122.267920_10_498+25TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",0,3,248,490,0,0.15485204756259918
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451758_+37.814747_-122.267920_10_498+25TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",0,0,536,535,0,0.4993683099746704
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451758_+37.814747_-122.267920_10_498+25TH+ST+OAKLAND+Incomplete-Evaluation.jpg
",269,58,595,471,0,0.6510341167449951
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451706_+37.818891_-122.259255_10_110+FRISBIE+ST+OAKLAND+Incomplete-Evaluation.jpg
",119,191,613,478,0,0.7795711159706116
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452982_+37.809543_-122.254022_10_429+STATEN+AV+OAKLAND+Incomplete-Evaluation.jpg
",204,77,487,470,0,0.6672141551971436
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451395_+37.758618_-122.173998_10_8130+BIRCH+ST+OAKLAND+Done---Level-1.jpg
",224,250,633,442,0,0.857403039932251
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451759_+37.783925_-122.202423_10_2817+HIGH+ST+OAKLAND+Incomplete-Evaluation.jpg
",309,188,492,435,0,0.1411607712507248
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451759_+37.783925_-122.202423_10_2817+HIGH+ST+OAKLAND+Incomplete-Evaluation.jpg
",93,291,243,400,0,0.26564300060272217
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453113_+37.813682_-122.255827_10_301+JAYNE+AV+OAKLAND+Incomplete-Evaluation.jpg
",162,106,587,486,0,0.7679741382598877
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451667_+37.803305_-122.240113_10_882+CLEVELAND+ST+OAKLAND+Incomplete-Evaluation.jpg
",183,65,606,405,0,0.9539812207221985
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452604_+37.799239_-122.254970_10_137+E+16TH+ST+OAKLAND+Exempt---no-large-openings.jpg
",272,19,593,523,0,0.15422306954860687
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452604_+37.799239_-122.254970_10_137+E+16TH+ST+OAKLAND+Exempt---no-large-openings.jpg
",46,24,492,510,0,0.6698176860809326
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452690_+37.820434_-122.267905_10_528+31ST+ST+OAKLAND+Level-1---missing-data.jpg
",53,257,225,434,0,0.10204286128282547
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452690_+37.820434_-122.267905_10_528+31ST+ST+OAKLAND+Level-1---missing-data.jpg
",250,284,441,406,0,0.6867271065711975
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453175_+37.808495_-122.246452_10_637+BEACON+ST+OAKLAND+Incomplete-Evaluation.jpg
",4,228,103,495,0,0.15622282028198242
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453175_+37.808495_-122.246452_10_637+BEACON+ST+OAKLAND+Incomplete-Evaluation.jpg
",139,2,596,496,0,0.9233884215354919
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453105_+37.799604_-122.214721_10_3464+CHAMPION+ST+OAKLAND+Incomplete-Evaluation.jpg
",47,235,255,432,0,0.7735400199890137
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451446_+37.791526_-122.193808_10_3806+39TH+AV+OAKLAND+Done---Level-1.jpg
",48,279,357,411,0,0.3949125111103058
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451446_+37.791526_-122.193808_10_3806+39TH+AV+OAKLAND+Done---Level-1.jpg
",393,321,550,432,0,0.7143595218658447
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452462_+37.826225_-122.207686_10_6558+LUCAS+AV+OAKLAND+Done---Level-2-Required.jpg
",72,93,417,497,0,0.588539183139801
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451299_+37.798084_-122.207219_10_2867+MACARTHUR+BL+OAKLAND+Done---Level-1.jpg
",456,174,606,435,0,0.1566101759672165
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560451299_+37.798084_-122.207219_10_2867+MACARTHUR+BL+OAKLAND+Done---Level-1.jpg
",6,223,334,442,0,0.1745309829711914
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560453117_+37.812434_-122.268561_10_491+23RD+ST+OAKLAND+Incomplete-Evaluation.jpg
",0,0,640,511,0,0.9189932346343994
"/home/ubuntu/logohunter/data/test/houses/view_vulnerable_1560452129_+37.799136_-122.212608_10_3474+BOSTON+AV+OAKLAND+Incomplete-Evaluation.jpg
",113,253,453,483,0,0.8103249669075012
