,image,xmin,ymin,xmax,ymax,label,code,image_path
60,cmp_b0228.jpg,265.9968,880.00512,293.99807999999996,931.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0228.jpg
61,cmp_b0228.jpg,211.99872,880.00512,240.0,931.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0228.jpg
145,cmp_b0228.jpg,526.0032,932.00384,552.9984,949.99552,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0228.jpg
2,cmp_b0229.jpg,364.99968,793.99936,378.00192000000004,833.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
3,cmp_b0229.jpg,385.9968,787.99872,408.99839999999995,833.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
4,cmp_b0229.jpg,416.00256,792.00256,431.00160000000005,835.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
6,cmp_b0229.jpg,538.99776,928.0,574.0032,1005.0048,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
8,cmp_b0229.jpg,365.99807999999996,860.99968,436.00128000000007,993.00352,door,1,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
9,cmp_b0229.jpg,173.99808000000002,263.00416,209.00351999999998,339.99872,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
10,cmp_b0229.jpg,224.00256,262.00064,259.00032,339.99872,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
11,cmp_b0229.jpg,358.0032,265.00096,393.00095999999996,342.99904,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
12,cmp_b0229.jpg,408.0,265.00096,442.99775999999997,341.99552,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
13,cmp_b0229.jpg,532.0012800000001,263.99744,576.9984,339.99872,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
14,cmp_b0229.jpg,670.0032,260.99712,706.99776,339.99872,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
15,cmp_b0229.jpg,408.0,434.9952,442.99775999999997,516.00384,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
16,cmp_b0229.jpg,358.0032,435.99872,393.99936,516.99712,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
17,cmp_b0229.jpg,671.0016,432.00512,706.99776,513.9968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
18,cmp_b0229.jpg,532.99968,434.9952,577.9968,515.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
19,cmp_b0229.jpg,534.99648,92.000256,580.0012800000001,172.00128,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
20,cmp_b0229.jpg,408.0,92.000256,445.00224000000003,175.0016,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
21,cmp_b0229.jpg,356.99712,92.000256,393.99936,175.0016,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
22,cmp_b0229.jpg,193.9968,88.000512,239.0016,173.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
23,cmp_b0229.jpg,671.0016,87.000064,708.0038400000001,170.00448,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
24,cmp_b0229.jpg,720.9984,87.000064,758.00064,170.00448,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
25,cmp_b0229.jpg,169.9968,606.0032,206.99903999999998,688.9984,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
26,cmp_b0229.jpg,220.00128,606.99648,257.00352,690.00192,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
27,cmp_b0229.jpg,169.9968,781.99808,205.00224,868.99712,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
28,cmp_b0229.jpg,219.00288,781.99808,254.99903999999998,868.99712,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
29,cmp_b0229.jpg,356.99712,609.00352,392.00256,691.99872,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
30,cmp_b0229.jpg,406.0032,609.00352,441.00095999999996,691.99872,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
31,cmp_b0229.jpg,532.0012800000001,608.0,577.9968,693.00224,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
32,cmp_b0229.jpg,532.0012800000001,781.99808,576.9984,868.00384,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
33,cmp_b0229.jpg,178.99776,929.00352,241.9968,1001.00096,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
34,cmp_b0229.jpg,174.99648000000002,432.00512,254.99903999999998,515.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
35,cmp_b0229.jpg,667.9987199999999,606.0032,714.00192,690.9952,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
36,cmp_b0229.jpg,35.000064,240.00512,67.00032,329.00096,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
37,cmp_b0229.jpg,33.000192,441.99936,64.99968,496.00512,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
38,cmp_b0229.jpg,33.000192,405.00224,64.99968,437.00224,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0229.jpg
0,cmp_b0230.jpg,120.9984,411.99616,148.00128,461.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
1,cmp_b0230.jpg,177.99936,411.99616,205.00224,461.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
2,cmp_b0230.jpg,226.99776,411.99616,254.00064000000003,461.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
3,cmp_b0230.jpg,120.9984,521.00096,148.99967999999998,574.99648,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
4,cmp_b0230.jpg,180.00384,521.00096,206.99903999999998,574.99648,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
7,cmp_b0230.jpg,228.00383999999997,521.00096,254.99903999999998,553.00096,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
11,cmp_b0230.jpg,288.9984,411.99616,315.00288,463.0016,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
12,cmp_b0230.jpg,336.9984,411.99616,363.00288,463.0016,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
13,cmp_b0230.jpg,394.99775999999997,412.99968,422.00064,463.99488,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
14,cmp_b0230.jpg,289.9968,521.00096,316.00128,576.0,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
15,cmp_b0230.jpg,337.9968,521.00096,364.00128,576.0,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
16,cmp_b0230.jpg,398.00064,522.00448,422.99904000000004,576.0,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
17,cmp_b0230.jpg,499.99871999999993,411.99616,528.9984,463.0016,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
18,cmp_b0230.jpg,500.99712,521.00096,531.00288,576.0,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
23,cmp_b0230.jpg,500.99712,633.99936,529.9968,688.00512,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
24,cmp_b0230.jpg,397.00224000000003,633.99936,422.99904000000004,688.9984,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
25,cmp_b0230.jpg,337.9968,633.99936,364.00128,688.00512,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
26,cmp_b0230.jpg,288.9984,633.99936,315.00288,688.00512,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
30,cmp_b0230.jpg,229.00224,633.99936,254.99903999999998,668.99968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
31,cmp_b0230.jpg,180.00384,633.99936,206.99903999999998,688.9984,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
33,cmp_b0230.jpg,121.9968,633.99936,148.00128,688.00512,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
34,cmp_b0230.jpg,121.9968,746.00448,148.00128,800.0,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
35,cmp_b0230.jpg,181.00224,746.00448,206.99903999999998,800.0,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
36,cmp_b0230.jpg,120.9984,854.99904,148.00128,909.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
37,cmp_b0230.jpg,182.99903999999998,854.99904,209.00351999999998,909.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
38,cmp_b0230.jpg,230.00064000000003,854.99904,255.99744,909.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
39,cmp_b0230.jpg,230.00064000000003,746.00448,255.99744,787.99872,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
40,cmp_b0230.jpg,289.9968,746.00448,316.00128,801.00352,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
41,cmp_b0230.jpg,337.9968,746.00448,364.00128,801.00352,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
42,cmp_b0230.jpg,397.00224000000003,746.00448,422.99904000000004,801.00352,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
43,cmp_b0230.jpg,291.00288,854.99904,316.99968,909.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
44,cmp_b0230.jpg,336.9984,854.99904,363.00288,909.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
45,cmp_b0230.jpg,397.00224000000003,854.99904,422.99904000000004,909.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
46,cmp_b0230.jpg,499.99871999999993,746.00448,528.9984,801.00352,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
47,cmp_b0230.jpg,500.99712,854.99904,528.9984,911.0016,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
49,cmp_b0230.jpg,72.0,414.0032,97.9968,463.0016,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
50,cmp_b0230.jpg,71.00006400000001,521.00096,99.00288,576.0,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
51,cmp_b0230.jpg,72.99993599999999,633.99936,100.00128,688.9984,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
52,cmp_b0230.jpg,73.999872,746.00448,100.00128,800.0,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
53,cmp_b0230.jpg,72.99993599999999,856.00256,99.00288,911.99488,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
126,cmp_b0230.jpg,292.99968,963.00032,316.99968,1007.0016,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
127,cmp_b0230.jpg,340.00128,963.00032,363.00288,1007.0016,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
128,cmp_b0230.jpg,399.99744,963.00032,423.99744,1007.0016,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
129,cmp_b0230.jpg,186.00191999999998,964.00384,209.00351999999998,1008.00512,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
130,cmp_b0230.jpg,124.00128,964.00384,147.00288,1008.00512,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
131,cmp_b0230.jpg,231.99744,949.99552,259.99872,1008.9984,door,1,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
132,cmp_b0230.jpg,225.00096000000002,917.99552,264.9984,929.9968,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
133,cmp_b0230.jpg,456.99839999999995,931.00032,590.99904,1011.99872,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
134,cmp_b0230.jpg,211.99872,947.99872,228.00383999999997,988.99968,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
135,cmp_b0230.jpg,158.00064,946.9952,172.99967999999998,987.99616,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0230.jpg
0,cmp_b0231.jpg,192.0,438.99904,222.99648000000002,493.0048,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
1,cmp_b0231.jpg,192.9984,542.99648,222.99648000000002,597.00224,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
4,cmp_b0231.jpg,308.99712,443.99616,340.00128,496.9984,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
5,cmp_b0231.jpg,310.0032,547.00032,340.00128,598.99904,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
6,cmp_b0231.jpg,401.00352000000004,444.99968,426.00192000000004,498.00192,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
7,cmp_b0231.jpg,440.00256,444.99968,465.99936,498.00192,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
9,cmp_b0231.jpg,411.00288,548.00384,459.00288,600.99584,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
10,cmp_b0231.jpg,538.99776,548.00384,586.99776,600.99584,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
12,cmp_b0231.jpg,528.9984,444.99968,555.00288,498.00192,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
13,cmp_b0231.jpg,566.99904,444.99968,594.00192,498.00192,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
14,cmp_b0231.jpg,528.0,650.00448,555.00288,711.00416,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
15,cmp_b0231.jpg,576.9984,650.00448,604.0012800000001,711.00416,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
16,cmp_b0231.jpg,529.9968,758.99904,557.99808,818.00192,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
17,cmp_b0231.jpg,579.00288,758.99904,608.00256,818.00192,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
18,cmp_b0231.jpg,399.99744,650.00448,427.00032,710.00064,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
19,cmp_b0231.jpg,449.00352000000004,650.00448,475.99871999999993,710.00064,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
20,cmp_b0231.jpg,402.00192000000004,757.99552,430.0032,818.00192,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
21,cmp_b0231.jpg,450.00192000000004,758.99904,478.0032,818.00192,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
22,cmp_b0231.jpg,312.9984,650.00448,344.00256,708.99712,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
23,cmp_b0231.jpg,312.9984,758.99904,345.00096,816.9984,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
24,cmp_b0231.jpg,196.00128,644.00384,226.99776,704.0,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
25,cmp_b0231.jpg,181.00224,754.9952,210.00192,815.0016,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
26,cmp_b0231.jpg,217.9968,755.99872,245.99808,815.0016,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
27,cmp_b0231.jpg,196.99968,870.00064,229.00224,923.99616,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
28,cmp_b0231.jpg,316.00128,871.00416,346.99775999999997,923.99616,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
29,cmp_b0231.jpg,404.99712,871.00416,430.0032,923.99616,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
30,cmp_b0231.jpg,452.99712,871.00416,480.0,923.99616,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
31,cmp_b0231.jpg,529.9968,871.00416,558.99648,923.99616,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
32,cmp_b0231.jpg,581.99808,871.00416,608.00256,923.99616,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
34,cmp_b0231.jpg,653.99808,443.99616,685.00224,498.00192,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
35,cmp_b0231.jpg,657.99936,545.9968,687.99744,600.00256,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
117,cmp_b0231.jpg,560.00256,953.99936,635.9961599999999,973.99808,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
118,cmp_b0231.jpg,135.99743999999998,952.99584,267.00288,972.00128,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
119,cmp_b0231.jpg,111.99743999999998,920.99584,130.99776,934.00064,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
120,cmp_b0231.jpg,355.99872,958.99648,369.00096,1008.00512,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
121,cmp_b0231.jpg,201.99935999999997,972.00128,230.00064000000003,1016.00256,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
122,cmp_b0231.jpg,316.99968,964.00384,355.00032,1017.99936,door,1,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
123,cmp_b0231.jpg,457.9968,973.0048,483.00288,1019.99616,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0231.jpg
0,cmp_b0232.jpg,154.99776,368.00512,191.0016,429.99808,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
1,cmp_b0232.jpg,154.99776,489.00096,190.0032,551.00416,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
2,cmp_b0232.jpg,249.99935999999997,370.00192,278.99904,432.00512,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
3,cmp_b0232.jpg,293.99807999999996,370.9952,325.00224000000003,432.00512,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
4,cmp_b0232.jpg,249.00096000000002,490.99776,278.99904,551.99744,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
5,cmp_b0232.jpg,292.99968,492.00128,324.00383999999997,553.00096,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
7,cmp_b0232.jpg,383.0016,371.99872,412.00128000000007,432.9984,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
8,cmp_b0232.jpg,427.00032,373.00224,456.0,434.9952,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
9,cmp_b0232.jpg,382.0032,493.0048,409.9968,553.00096,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
10,cmp_b0232.jpg,425.00352000000004,493.0048,455.00160000000005,553.00096,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
12,cmp_b0232.jpg,514.99776,374.99904,547.00032,434.9952,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
13,cmp_b0232.jpg,512.00256,493.99808,545.00352,554.00448,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
14,cmp_b0232.jpg,513.00096,612.99712,547.00032,679.99744,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
17,cmp_b0232.jpg,390.99647999999996,612.99712,442.99775999999997,679.99744,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
18,cmp_b0232.jpg,259.00032,612.99712,312.9984,679.99744,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
21,cmp_b0232.jpg,155.99616,609.9968,191.0016,679.00416,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
22,cmp_b0232.jpg,155.99616,736.0,190.0032,804.99712,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
23,cmp_b0232.jpg,249.00096000000002,736.0,278.00064000000003,804.00384,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
26,cmp_b0232.jpg,292.99968,736.0,322.99775999999997,804.00384,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
27,cmp_b0232.jpg,379.99872,736.0,409.9968,803.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
28,cmp_b0232.jpg,423.99744,736.0,454.0032,803.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
31,cmp_b0232.jpg,509.99807999999996,736.0,543.99744,803.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
32,cmp_b0232.jpg,509.99807999999996,860.99968,543.99744,921.99936,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
33,cmp_b0232.jpg,427.00032,859.99616,456.0,923.00288,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
34,cmp_b0232.jpg,380.99712,860.99968,408.99839999999995,923.00288,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
35,cmp_b0232.jpg,286.0032,892.99968,331.00032,1013.00224,door,1,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
36,cmp_b0232.jpg,206.00064000000003,862.99648,235.99872,924.99968,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
37,cmp_b0232.jpg,158.00064,862.99648,187.99872,926.0032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
38,cmp_b0232.jpg,504.99839999999995,944.9984,555.00288,1019.00288,door,1,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
39,cmp_b0232.jpg,430.0032,972.00128,457.9968,1016.99584,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
40,cmp_b0232.jpg,383.0016,972.00128,409.9968,1016.99584,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
41,cmp_b0232.jpg,158.99903999999998,975.0016,188.99712,1019.00288,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
42,cmp_b0232.jpg,206.99903999999998,973.99808,235.99872,1019.00288,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
44,cmp_b0232.jpg,617.00352,449.00352,652.0012800000001,515.00032,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
45,cmp_b0232.jpg,618.00192,572.99968,653.99808,644.00384,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
46,cmp_b0232.jpg,619.9987199999999,705.9968,656.00256,775.00416,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
47,cmp_b0232.jpg,36.999936,472.00256,72.99993599999999,536.00256,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
48,cmp_b0232.jpg,37.999872,594.00192,74.999808,661.99552,window,0,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
102,cmp_b0232.jpg,245.99808,604.99968,260.99712,618.99776,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
103,cmp_b0232.jpg,313.9968,606.0032,330.00192000000004,620.00128,shop,2,/home/ubuntu/EQanalytics/Data/CMP_Facade_DB/base/cmp_b0232.jpg
